ID,Pred
1,0.08052319789765365
2,0.46626863460446294
3,0.9200525976086857
4,0.7292477596251229
5,0.20261760455987027
6,0.9711231196318018
7,0.05975806575955325
8,0.3751859862868172
9,0.40126584752924366
10,0.27152943060541723
11,0.2034940047491041
12,0.893508050510464
13,0.267807069455284
14,0.5142891628731651
15,0.6364216122168966
16,0.9023505113130352
17,0.09973378498876895
18,0.6161436839275818
19,0.9493985421844676
20,0.8558456945557358
21,0.1869131458800977
22,0.3801099053941368
23,0.1872758345802324
24,0.823858750945522
25,0.1327474765678378
26,0.493586064143291
27,0.13821996492205355
28,0.49122218583237975
29,0.23772172385717782
30,0.26072061463045054
31,0.6883593141644433
32,0.6898161183012645
33,0.8210029286710607
34,0.4251270319961007
35,0.7675233361832738
36,0.7029220027761424
37,0.45593275067242056
38,0.45521049603328506
39,0.8413882399905258
40,0.07643982651458334
41,0.8043702316990242
42,0.4148191163148871
43,0.2419706804781108
44,0.20120833690076642
45,0.13952907012071528
46,0.625151791319648
47,0.5382881076882999
48,0.34138155885252774
49,0.9189353310972271
50,0.6486552890790297
51,0.36382466397255353
52,0.6678104999262959
53,0.890101312232518
54,0.17780531838186628
55,0.0754435157409742
56,0.7357275910393889
57,0.7100075366362696
58,0.8752106129570606
59,0.6592169031362821
60,0.18133748414111378
61,0.8124372302659056
62,0.8102584485953501
63,0.9145819982723589
64,0.01890074153989593
65,0.4688696310013992
66,0.5291072223920549
67,0.6397378207473386
68,0.1900120497811668
69,0.5251765099728305
70,0.34288835018853137
71,0.4019543804592953
72,0.08205437746937093
73,0.8694047310756757
74,0.7424376413318882
75,0.5024201690356634
76,0.7761571155655423
77,0.17970314296759762
78,0.2755664126577837
79,0.6300959240909532
80,0.9817926882189592
81,0.9654695255456999
82,0.9780692561154241
83,0.48048406595770754
84,0.13901151598933778
85,0.48048406595770754
86,0.6473882975650048
87,0.0769053034558977
88,0.21011454209301814
89,0.7853635613934988
90,0.908051204732534
91,0.5087452029619552
92,0.25382738099623053
93,0.7234325962390679
94,0.3747265471532184
95,0.09499550576814994
96,0.9193719011115384
97,0.06186504713371946
98,0.11547424631392206
99,0.030366688235809736
100,0.3542164050979116
101,0.08889460808933644
102,0.5193466430371386
103,0.6454119435066121
104,0.6247595511381668
105,0.5043660816032218
106,0.12134438385941501
107,0.9508603977019083
108,0.3289919047665559
109,0.15176595023198736
110,0.3415712831400691
111,0.04346018507245178
112,0.6152912000511693
113,0.06499930734210814
114,0.9530992170794522
115,0.6445512756399299
116,0.5414602628989326
117,0.8888664899445907
118,0.2979962536480331
119,0.12271458636446435
120,0.2115834590816848
121,0.8873487955474877
122,0.6739373443689841
123,0.8873265986886211
124,0.48899025539187757
125,0.21241494151160206
126,0.1549544185272475
127,0.19045105817454216
128,0.44994942595803095
129,0.9006115968139962
130,0.7736269077745874
131,0.3650692911060748
132,0.5184383185340128
133,0.3596384213039632
134,0.941465323016719
135,0.0028809048828918864
136,0.6847913970425326
137,0.25640304431571603
138,0.5208042447465862
139,0.36847445477536267
140,0.7367017716809121
141,0.8232992146095125
142,0.6767019898197733
143,0.5765884050490282
144,0.14367266598961054
145,0.6011359398752436
146,0.16596281784141403
147,0.18965541813312256
148,0.6944398995988256
149,0.2345395462896455
150,0.06405173714172635
151,0.7938789809676774
152,0.9209438643978675
153,0.8962605430544496
154,0.2845226763352284
155,0.824681446990667
156,0.938866970358635
157,0.6849633049105328
158,0.8025290291107607
159,0.7707379016960373
160,0.047398950016244216
161,0.9752238558657396
162,0.8232806423988374
163,0.31587870354343045
164,0.17970314296759762
165,0.8456357677729394
166,0.29486035206742217
167,0.920534999324776
168,0.892065128642053
169,0.8741217676223351
170,0.7739638363985913
171,0.7974303882230457
172,0.14142826364170452
173,0.4408297822810472
174,0.7168680252859084
175,0.3260655157350792
176,0.0250504148985353
177,0.9325818785684353
178,0.955242218358308
179,0.34438312825170664
180,0.5214341690598416
181,0.9676891076358233
182,0.9011776087520839
183,0.03760475606873641
184,0.21654884299717383
185,0.6681787354860267
186,0.34927959105346384
187,0.11103686718652184
188,0.7242900832487915
189,0.5583579865110095
190,0.4888110627900983
191,0.6533549442632022
192,0.21989953679966817
193,0.3947976729137732
194,0.14445798848566735
195,0.4122192161380037
196,0.946274044230465
197,0.24399594875251437
198,0.8389205432404673
199,0.4089195285211598
200,0.3720765216912282
201,0.9543135136684058
202,0.795751930216315
203,0.7020347794708904
204,0.5933288917998693
205,0.4017287232814723
206,0.13089935752419946
207,0.5872070155967329
208,0.311042785845109
209,0.993066552626326
